tweet_id;conversation_id;created_at;author_id;text;source;in_reply_to_user_id;author_username;author_name;author_profile_image_url;retweet_count;reply_count;quote_count;like_count;url_expanded_url;url_images;url_title;url_description;referenced_type;referenced_tweet_id;referenced_text;referenced_created_at;refrerenced_retweet_count;refrerenced_reply_count;refrerenced_like_count;refrerenced_quote_count;refrerenced_source;referenced_url;referenced_author_id;referenced_author_username;referenced_author_name;referenced_author_description;referenced_author_created_at;referenced_author_verified;referenced_author_protected;referenced_author_url;referenced_author_location;referenced_author_profile_image_url;referenced_url_images;referenced_url_title;referenced_url_description;created_at_ymd_hms;timeperiod;cluster
1242110393524387840;1242110393524387840;2020-03-23T15:26:09.000Z;1187410640752787456;RT @TiinaKeskimki: Upeaa, #ReformiStudio:n #TutkivaToimittaja @TiinaKeskimki pääsee osallistumaan #kriisiviestintä webinaariin huomenna. Ei…;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;5;0;0;0;;;;;retweeted;1242106210163331077;"Upeaa, #ReformiStudio:n #TutkivaToimittaja @TiinaKeskimki pääsee osallistumaan #kriisiviestintä webinaariin huomenna. Ei oppi ojaan kaada.

#Whistleblower 
#valmiuslaki
#valmiussuunnitelma https://t.co/UDI4qhh7De";2020-03-23T15:09:32.000Z;5;4;20;0;Twitter Web App;NA;1272093986;TiinaKeskimki;Tiina Keskimäki;"Aluevaaliehdokas 23.1.2022, (Vantaa-Kerava)
Reformi-studion vastaava päätoimittaja, (Editor in Chief)
Tukitili: FI33 1470 3500 8463 43
https://t.co/P5j0A0Z20t";2013-03-16T11:33:36.000Z;FALSE;FALSE;https://t.co/xXwSvXWBIj;Vantaa, Finland;https://pbs.twimg.com/profile_images/1261771699676119041/txG-GVni_normal.jpg;;;;2020-03-23T15:26:09Z;1;magenta
1242111439680286720;1242106806509461509;2020-03-23T15:30:19.000Z;1187410640752787456;@isakstom Kaikki mainitsemasi.;Twitter for Android;257947811;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;0;0;2;;;;;replied_to;1242106806509461509;"Näin #koronakriisi :n aikana voi nyt ihan vähän reflektoida. Mikä on ollut kaikkein lyhytnäköisin viime vuosien trendi?
- kaupungistuminen
- teollisen tuotannon (ml. lääkkeet) vieminen Kiinaan
- maatalouden ja omavaraisuuden alasajo
- täysin avoimet rajat?";2020-03-23T15:11:54.000Z;0;1;2;0;Twitter for iPad;NA;257947811;isakstom;Tom Isaksson 🇫🇮;Nature | Tradition | Freedom | Civil Rights | Truth;2011-02-26T16:43:41.000Z;FALSE;FALSE;NA;Finland;https://pbs.twimg.com/profile_images/735550752358293504/_I6N9RkL_normal.jpg;;;;2020-03-23T15:30:19Z;1;magenta
1242145437336965120;1242145437336965120;2020-03-23T17:45:24.000Z;1187410640752787456;"RT @snellman_helena: Onko tämä seurausta siitä, että yhteiskunta on miehitetty jäsenkirjasopivilla, eikä pätevillä ???
https://t.co/ZbBjYBk…";Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;10;0;0;0;;;;;retweeted;1241963993281028096;"Onko tämä seurausta siitä, että yhteiskunta on miehitetty jäsenkirjasopivilla, eikä pätevillä ???
https://t.co/ZbBjYBkYYD";2020-03-23T05:44:25.000Z;10;3;47;0;Twitter for Android;NA;904741419415474177;snellman_helena;Heléna Snellman;ÄIDIT EIVÄT LEPÄÄ, ENNENKUIN LASTEMME TURVALLISUUS ON PALAUTETTU KOULUIHIN JA KADUILLE, SEKÄ MAATAMME TUHOAVA SAKKI EROTETTU ❣;2017-09-04T16:22:18.000Z;FALSE;FALSE;NA;Helsinki, Suomi;https://pbs.twimg.com/profile_images/1041697312328896514/kgaojGzi_normal.jpg;;;;2020-03-23T17:45:24Z;1;magenta
1242146220266721283;1242146220266721283;2020-03-23T17:48:31.000Z;1187410640752787456;RT @suomikuvaa: Tuntematon, 1941 - 1942, talvi: suomalaispartio asemissa tunturin kupeella Pohjois-Suomen rintamalla (Vienan Karjala, Museo…;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;8;0;0;0;;;;;retweeted;1242054359048949760;Tuntematon, 1941 - 1942, talvi: suomalaispartio asemissa tunturin kupeella Pohjois-Suomen rintamalla (Vienan Karjala, Museovirasto) https://t.co/fYf2Jny964;2020-03-23T11:43:30.000Z;8;0;22;0;Suomikuvaa;NA;835846419433074689;suomikuvaa;Suomi-kuvaa;Päivittäin valokuvia eri vuosikymmeniltä museoiden kokoelmista Finna API:ia käyttäen. Ylläpito: @petripusa;2017-02-26T13:38:10.000Z;FALSE;FALSE;NA;Suomi;https://pbs.twimg.com/profile_images/837346447636987904/k2kmZA4T_normal.jpg;;;;2020-03-23T17:48:31Z;1;magenta
1243194174192615426;1243173244552740864;2020-03-26T15:12:43.000Z;1187410640752787456;@kairinenseija Näiden tuoksun voi melkein tuntea tännekin asti.;Twitter for Android;987002793226637312;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;1;0;1;;;;;replied_to;1243173244552740864;Mä ostin kukkia kotikuntani viimeiselle maitoemännälle. Ostan hänelle usein kukkia, kun hän pitää kaikesta kauniista ja rakastaa värejä. Kukat päivän ja mielialan mukaan. Itselle. Kiitos kukista. https://t.co/2O3yOhNpQ2;2020-03-26T13:49:33.000Z;2;8;228;1;Twitter for Android;NA;987002793226637312;kairinenseija;Seija Kairinen;Agrologi. Opiskellut kirjallisuutta, ilmaisukasvatusta ja musiikkiteatteria. Harrastaa laulua, kirjoittamista ja historiaa. Aikaansa seuraava maitotilan emäntä.;2018-04-19T16:19:38.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1421831800410750981/3wuKmiB2_normal.jpg;;;;2020-03-26T15:12:43Z;2;magenta
1243194668478758912;1243173244552740864;2020-03-26T15:14:41.000Z;1187410640752787456;@kairinenseija Jep. Hyvin näkyvät.🌺;Twitter for Android;987002793226637312;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;0;0;1;;;;;replied_to;1243194455697559552;@SariHeinonen5 Mut värit näkyvät hyvin.;2020-03-26T15:13:50.000Z;0;1;1;0;Twitter for Android;NA;987002793226637312;kairinenseija;Seija Kairinen;Agrologi. Opiskellut kirjallisuutta, ilmaisukasvatusta ja musiikkiteatteria. Harrastaa laulua, kirjoittamista ja historiaa. Aikaansa seuraava maitotilan emäntä.;2018-04-19T16:19:38.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1421831800410750981/3wuKmiB2_normal.jpg;;;;2020-03-26T15:14:41Z;2;magenta
1243196396112695299;1243196396112695299;2020-03-26T15:21:32.000Z;1187410640752787456;"RT @TiinaKeskimki: Suomi on ajettu tähän jamaan täysin tietoisesti. @Kuntaliitto
@valtioneuvosto @TKomitea @SuomenPoliisi @syyttajalaitos
@…";Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;4;0;0;0;;;;;retweeted;1243187497720520705;"Suomi on ajettu tähän jamaan täysin tietoisesti. @Kuntaliitto
@valtioneuvosto @TKomitea @SuomenPoliisi @syyttajalaitos
@oikeusasiamies @oikeuskansleri
ovat olleet täysin tietoisia #varautuminen #valmiussuunnittelu puutteista jo ainakin 10 vuotta.

https://t.co/qSYVGWtkhv";2020-03-26T14:46:11.000Z;4;0;7;0;Twitter for Android;NA;1272093986;TiinaKeskimki;Tiina Keskimäki;"Aluevaaliehdokas 23.1.2022, (Vantaa-Kerava)
Reformi-studion vastaava päätoimittaja, (Editor in Chief)
Tukitili: FI33 1470 3500 8463 43
https://t.co/P5j0A0Z20t";2013-03-16T11:33:36.000Z;FALSE;FALSE;https://t.co/xXwSvXWBIj;Vantaa, Finland;https://pbs.twimg.com/profile_images/1261771699676119041/txG-GVni_normal.jpg;;;;2020-03-26T15:21:32Z;2;magenta
1243196544377110530;1243196544377110530;2020-03-26T15:22:08.000Z;1187410640752787456;RT @nimmari: EU ei ole auttanut yhtään jäsenmaata, päinvastoin. Italia on jätetty oman onnensa nojaan, Espanja saa selvitä miten kuten, Ran…;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;9;0;0;0;;;;;retweeted;1243105358853308417;EU ei ole auttanut yhtään jäsenmaata, päinvastoin. Italia on jätetty oman onnensa nojaan, Espanja saa selvitä miten kuten, Ranska tekee omia ratkaisujaan eikä odota komission lausuntoja, ja Saksan on pakko toimia itse. https://t.co/PUR6J4W3WU;2020-03-26T09:19:47.000Z;9;9;67;5;Twitter Web App;NA;1855469065;nimmari;HelenaS;Isänmaa, politiikka, taiteet, tieteet, terveys, musiikki ja kaikki maan ja taivaan välillä.;2013-09-11T20:57:46.000Z;FALSE;FALSE;NA;Helsinki, Suomi;https://pbs.twimg.com/profile_images/1320477739850309636/TpN7XY4m_normal.jpg;;;;2020-03-26T15:22:08Z;2;magenta
1243196832781606912;1243196832781606912;2020-03-26T15:23:17.000Z;1187410640752787456;RT @KorpinenLaura: Kevät  #kevät https://t.co/nzvSspdzCE;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;1;0;0;0;https://twitter.com/KorpinenLaura/status/1243149398500089856/photo/1;;;;retweeted;1243149398500089856;Kevät  #kevät https://t.co/nzvSspdzCE;2020-03-26T12:14:47.000Z;1;2;39;0;Twitter for Android;NA;1238379422123790338;KorpinenLaura;Laura Korpinen;"Helsingin kaupunginvaltuutettu (PS). Asiat tärkeysjärjestykseen.

https://t.co/5Gx0LtkTwa";2020-03-13T08:22:32.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1376746837810511872/72eWhpfP_normal.jpg;;;;2020-03-26T15:23:17Z;2;magenta
1243196882106699777;1243196882106699777;2020-03-26T15:23:28.000Z;1187410640752787456;"RT @JariKilpinen: HOK-Elannon vaalit

Olen ehdolla Listalla Q:
Perussuomalaiset Helsinki ja Uusimaa numerolla 969.

Äänestää voi HOK-Elanno…";Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;6;0;0;0;;;;;retweeted;1243067489262632960;"HOK-Elannon vaalit

Olen ehdolla Listalla Q:
Perussuomalaiset Helsinki ja Uusimaa numerolla 969.

Äänestää voi HOK-Elannon asiakasomistajat asuinkaupungista riippumatta. https://t.co/c5pC46MZ78";2020-03-26T06:49:19.000Z;6;1;18;0;Twitter Web App;NA;2901925731;JariKilpinen;Jari Kilpinen 🇫🇮 kantasuomalainen 🇫🇮;"Helsingin ei pidä kasvaa eikä olla monikulttuurinen.
Omavarainen maatalous👍 
Suomalaisten #hyvinvointi ja #turvallisuus 👍
#eisilpomiselle #eihuumeille";2014-12-02T06:06:27.000Z;FALSE;FALSE;NA;Helsinki, Suomi;https://pbs.twimg.com/profile_images/1352862378824757249/zw93Y7Ew_normal.jpg;;;;2020-03-26T15:23:28Z;2;magenta
1243198721833291776;1243198721833291776;2020-03-26T15:30:47.000Z;1187410640752787456;RT @PekkaSiltala1: Tästä olisi todellista apua yrityksille, eikä pelkästään ongelmien siirtoa tulevaisuuteen.;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;1;0;0;0;;;;;retweeted;1243138710742298626;Tästä olisi todellista apua yrityksille, eikä pelkästään ongelmien siirtoa tulevaisuuteen. https://t.co/XH2au8gXym;2020-03-26T11:32:19.000Z;1;0;4;0;Twitter Web App;NA;1213819881000329216;PekkaSiltala1;Pekka Siltala;Lihaa syövä heteromies. Isä, sähkäri ja entinen yrittäjä.;2020-01-05T13:50:15.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1216354678566506498/AjZSPh-e_normal.jpg;;;;2020-03-26T15:30:47Z;2;magenta
1243200705437011968;1243198539146108930;2020-03-26T15:38:40.000Z;1187410640752787456;@SvenskFinn Kauniita ihmisiä.;Twitter for Android;1154039949793955840;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;0;0;1;;;;;replied_to;1243198539146108930;Moni ihminen kaipaa näitä Suomi-Filmien aikaa, jolloin Suomessa ei ollut rasismia. Rasismi tuli vasta, kun Neuvostoliitto romahti ja siellä elättinä olleet somalit keksivät tulla Suomeen. Kari Suomalaisen varoittavista piirroksista huolimatta SPR avasi heille hotellit.🤣🐒💀💀☠️ https://t.co/Oed6Vpj7HB;2020-03-26T15:30:03.000Z;1;1;13;1;Twitter Web App;NA;1154039949793955840;SvenskFinn;Sven Finne;"Kriittinen huomioitsija, joka kannattaa äärinationalista etnoilua. 
Puolueisiin sitoutumaton. patriootti! Sukupuoitunnukseton  MIES! Vihreät hörhöt hoitoon!";2019-07-24T14:45:39.000Z;FALSE;FALSE;NA;Grankulla;https://pbs.twimg.com/profile_images/1219361397907185664/XO-XsiEh_normal.jpg;;;;2020-03-26T15:38:40Z;2;magenta
1243200736206434305;1243200736206434305;2020-03-26T15:38:47.000Z;1187410640752787456;RT @SvenskFinn: Moni ihminen kaipaa näitä Suomi-Filmien aikaa, jolloin Suomessa ei ollut rasismia. Rasismi tuli vasta, kun Neuvostoliitto r…;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;1;0;0;0;;;;;retweeted;1243198539146108930;Moni ihminen kaipaa näitä Suomi-Filmien aikaa, jolloin Suomessa ei ollut rasismia. Rasismi tuli vasta, kun Neuvostoliitto romahti ja siellä elättinä olleet somalit keksivät tulla Suomeen. Kari Suomalaisen varoittavista piirroksista huolimatta SPR avasi heille hotellit.🤣🐒💀💀☠️ https://t.co/Oed6Vpj7HB;2020-03-26T15:30:03.000Z;1;1;13;1;Twitter Web App;NA;1154039949793955840;SvenskFinn;Sven Finne;"Kriittinen huomioitsija, joka kannattaa äärinationalista etnoilua. 
Puolueisiin sitoutumaton. patriootti! Sukupuoitunnukseton  MIES! Vihreät hörhöt hoitoon!";2019-07-24T14:45:39.000Z;FALSE;FALSE;NA;Grankulla;https://pbs.twimg.com/profile_images/1219361397907185664/XO-XsiEh_normal.jpg;;;;2020-03-26T15:38:47Z;2;magenta
1243201065698439169;1243201065698439169;2020-03-26T15:40:06.000Z;1187410640752787456;RT @JaniMakelaFi: On valehtelua väittää, että voitava olisi tehty maahan tulevien lentomatkustajien testaamiseksi. Vielä 26.2.2020 @STM_Uut…;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;15;0;0;0;;;;;retweeted;1243194824406241280;On valehtelua väittää, että voitava olisi tehty maahan tulevien lentomatkustajien testaamiseksi. Vielä 26.2.2020 @STM_Uutiset oli ohjeistanut tai jopa käskenyt @Eksote olemaan testaamatta @LappeenrantaFi lentokentällä Bergamosta palaavia!;2020-03-26T15:15:18.000Z;15;2;88;0;Twitter for iPad;NA;489523654;JaniMakelaFi;Jani Mäkelä;Kansanedustaja (PS), eduskuntaryhmän ja suuren valiokunnan 1. vpj. Lappeenrannan kaupunginvaltuuston ja Etelä-Karjalan maakuntahallituksen 2. vpj.;2012-02-11T16:27:25.000Z;FALSE;FALSE;https://t.co/RP9OBSbjPI;Lappeenranta;https://pbs.twimg.com/profile_images/1428050057731969024/7wI5ezoT_normal.jpg;;;;2020-03-26T15:40:06Z;2;magenta
1243815216875536385;1243554558816763908;2020-03-28T08:20:31.000Z;1187410640752787456;@alicenpesula @Vaitelias On siellä rahaa.;Twitter for Android;1581219841;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;0;0;0;;;;;replied_to;1243792027101409282;@SariHeinonen5 @Vaitelias Tuosta en tiedä onko rahaa vai ei mutta sen tiedän, että mamuihin uppoavalla rahalla voitaisiin tehdä paljon hyvää kantasuomalaisten hyväksi....;2020-03-28T06:48:22.000Z;0;1;3;0;Twitter Web App;NA;1581219841;alicenpesula;Alice in the Wonderland;NA;2013-07-09T19:04:19.000Z;FALSE;FALSE;NA;NA;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;;;;2020-03-28T08:20:31Z;3;magenta
1243815916284063750;1243676705576927232;2020-03-28T08:23:18.000Z;1187410640752787456;@ElMundoPopular Näiden kanssa ei pidä lähteä samaan kelkkaan missään tilanteessa. Pelkkiä hyväksikäyttäjiä.;Twitter for Android;972117184955731968;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;1;0;4;;;;;replied_to;1243776365087928321;[Tweet deleted];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2020-03-28T08:23:18Z;3;magenta
1243818964104478720;1243818964104478720;2020-03-28T08:35:24.000Z;1187410640752787456;RT @KaiNovelli: Onko kenelläkään tietoa mihin se Balkanin maanteillä taivaltanut korkeakoulutettujen joukko meni vai onko vielä matkalla ?;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;3;0;0;0;;;;;retweeted;1243624122548203523;Onko kenelläkään tietoa mihin se Balkanin maanteillä taivaltanut korkeakoulutettujen joukko meni vai onko vielä matkalla ?;2020-03-27T19:41:10.000Z;3;8;78;0;Twitter Web App;NA;2986969827;KaiNovelli;Kai Novelli;I want to take this platform to apologize to absolutely nobody.;2015-01-20T08:29:23.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1280455126956879872/Uw2T-4lT_normal.jpg;;;;2020-03-28T08:35:24Z;3;magenta
1243820580157247488;1243788111336935431;2020-03-28T08:41:50.000Z;1187410640752787456;@erisuunta Ei sellaista ole näyttää. Jo ihan alussa huomasi, kuinka tämä kulttuurimarxismiin pohjautuva ns. suvaitsevaisuuskin koostui pelkistä ristiriitaisuuksista. Näistä kun huomauttaa, alkaa hirveä vänkääminen joka lopulta päättyy henkilökohtaisuuksiin menevään solvaukseen.;Twitter for Android;1091302011621072901;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;0;0;2;;;;;replied_to;1243788111336935431;[Tweet deleted];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2020-03-28T08:41:50Z;3;magenta
1243820796960739328;1243820796960739328;2020-03-28T08:42:41.000Z;1187410640752787456;RT @tulike: Taas pitäis auttaa, lapset kärsii nälänhädästä, soita, laita rahaa. Heti jos ne haluaa kortsuja, sit laitan. tarvisijoita on ta…;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;2;0;0;0;;;;;retweeted;1243648818169753600;Taas pitäis auttaa, lapset kärsii nälänhädästä, soita, laita rahaa. Heti jos ne haluaa kortsuja, sit laitan. tarvisijoita on tarpeeksi  omassakin maassa, niille annan.;2020-03-27T21:19:18.000Z;2;0;15;0;Twitter Web App;NA;95707660;tulike;Maija Leino 🇫🇮;NA;2009-12-09T18:55:46.000Z;FALSE;FALSE;NA;Helsinki;https://pbs.twimg.com/profile_images/1275407144251162624/BTxcYsE2_normal.jpg;;;;2020-03-28T08:42:41Z;3;magenta
1243821868018270214;1243775437010096128;2020-03-28T08:46:57.000Z;1187410640752787456;"@JukkaNuorla ""Apua on kielletty pyytämästä, koska sitä ei ole antaa.""";Twitter for Android;803957747427450880;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;0;0;2;;;;;replied_to;1243775437010096128;"Nuo vihaiset vastaajat eivät ymmärrä, että elääme yhteisössä, jossa veroillamme maksamme siitä että viranomaiset huolehtivat puolestamme tärkeistä, kaikkia koskevista asioista ja niiden saatavuudesta kriisin hetkellä.
Sitäpaitsi THL- kielsi tiukasti, että Korona ei tule Suomeen? https://t.co/95IBzC1JoM";2020-03-28T05:42:27.000Z;4;1;10;0;Twitter Web App;NA;803957747427450880;JukkaNuorla;Jukka Nuorla;"Kantasuomalainen havainnoitsija. Yrittäjä. Kehnohko sijoittaja. Uima-Maisteri. 
Profiilikuvassani Juha Sipilän mainostytöt vuodelta 2015 / Irak-Syyria-Afg.";2016-11-30T13:43:58.000Z;FALSE;FALSE;NA;Stadi;https://pbs.twimg.com/profile_images/1103943833090473984/gYOvKVHn_normal.png;;;;2020-03-28T08:46:57Z;3;magenta
1243823338293772288;1243823338293772288;2020-03-28T08:52:47.000Z;1187410640752787456;"RT @HuuhtanenPanu: Tää on se, jolla ilta venähti #piffi'llä. Jutut sen mukaiset.

Emme auttaneet #Karjala'n evakkoja, koska:

""Suom.ruotsal…";Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;1;0;0;0;;;;;retweeted;1243819684954324992;"Tää on se, jolla ilta venähti #piffi'llä. Jutut sen mukaiset.

Emme auttaneet #Karjala'n evakkoja, koska:

""Suom.ruotsalaiset ovat arvokas vähemmistö Suomessa ja se haluttiin säilyttää mikä on hyvä"" https://t.co/NxcHkuekT1";2020-03-28T08:38:16.000Z;1;2;4;0;Twitter Web App;NA;802813232515837952;HuuhtanenPanu;Panu Huuhtanen 🇫🇮;"Aluevaali2022 -ehdokas.

Vaalitukea voi antaa: Osuuspankki FI25 5297 0020 1749 01

Kiitos tuestanne :)";2016-11-27T09:56:04.000Z;FALSE;FALSE;https://t.co/bQnXdaVSvd;NA;https://pbs.twimg.com/profile_images/1396501849671352330/WOhJsvLC_normal.jpg;;;;2020-03-28T08:52:47Z;3;magenta
1243823918202253313;1243819684954324992;2020-03-28T08:55:05.000Z;1187410640752787456;@HuuhtanenPanu Suomen kansa, suomalaisuus, on ainutlaatuinen ja hyvin pieni  osa maailman mittakaavassa. SE pitää säilyttää.;Twitter for Android;802813232515837952;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;1;0;0;8;;;;;replied_to;1243819684954324992;"Tää on se, jolla ilta venähti #piffi'llä. Jutut sen mukaiset.

Emme auttaneet #Karjala'n evakkoja, koska:

""Suom.ruotsalaiset ovat arvokas vähemmistö Suomessa ja se haluttiin säilyttää mikä on hyvä"" https://t.co/NxcHkuekT1";2020-03-28T08:38:16.000Z;1;2;4;0;Twitter Web App;NA;802813232515837952;HuuhtanenPanu;Panu Huuhtanen 🇫🇮;"Aluevaali2022 -ehdokas.

Vaalitukea voi antaa: Osuuspankki FI25 5297 0020 1749 01

Kiitos tuestanne :)";2016-11-27T09:56:04.000Z;FALSE;FALSE;https://t.co/bQnXdaVSvd;NA;https://pbs.twimg.com/profile_images/1396501849671352330/WOhJsvLC_normal.jpg;;;;2020-03-28T08:55:05Z;3;magenta
1243824597130186753;1243811707480354818;2020-03-28T08:57:47.000Z;1187410640752787456;@EKoskiahde @HuuhtanenPanu Entä suomalaiset nyt tämän matuinvaasion aikana? Mieti, kuinka pieni osa me olemme maailman mittakaavassa.;Twitter for Android;1198161198480539648;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;1;0;1;;;;;replied_to;1243815976199696384;"@HuuhtanenPanu Ei täysin pidä paikkaansa. Porvoo teollisuuskaupunkina otti paljon Karjalaisia. Lopultakin maanjaon ja tilakoon periaateiden mukaan oli kyse vain 350 perheestä. Suom.ruotsalaiset ovat arvokas vähemmistö Suomessa ja se haluttiin säilyttää mikä on hyvä
https://t.co/XWEZcw6QrZ";2020-03-28T08:23:32.000Z;0;1;0;1;Twitter for Android;NA;1198161198480539648;EKoskiahde;Eveliina Koskiahde;kaunis kuin kuva. Ihana bööna;2019-11-23T08:48:06.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1234789809442500608/S46PHkmO_normal.jpg;;;;2020-03-28T08:57:47Z;3;magenta
1243830454400299008;1243830454400299008;2020-03-28T09:21:04.000Z;1187410640752787456;RT @SimoGronroos: Turvapaikkapelleilyn ei saa antaa vaarantaa kansanterveyttä. Saksassa tehty viisas päätös. Suomen tulee seurata esimerkki…;Twitter for Android;NA;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;10;0;0;0;;;;;retweeted;1243818984673247232;"Turvapaikkapelleilyn ei saa antaa vaarantaa kansanterveyttä. Saksassa tehty viisas päätös. Suomen tulee seurata esimerkkiä. Enää ei käy tekosyyksi se että ""eihän se ole mahdollista"". Nyt toimintaa hallitus!

https://t.co/kwH9GqalV2";2020-03-28T08:35:29.000Z;10;8;131;0;Twitter for Android;NA;997052571394215936;SimoGronroos;Simo Grönroos;Suomen Perusta -ajatuspajan toiminnanjohtaja ja espoolainen kaupunginvaltuutettu.;2018-05-17T09:53:52.000Z;FALSE;FALSE;NA;Espoo, Suomi;https://pbs.twimg.com/profile_images/1140549699776253952/ZJpzafKD_normal.jpg;;;;2020-03-28T09:21:04Z;3;magenta
1246690752111022081;1246460416219402240;2020-04-05T06:46:52.000Z;1187410640752787456;@antivaris @matustanilainen @MarinSanna Paitsi ne, jotka majoitettiin siihen pieneem pakettiautoon jonka sikäläinen rekrytoija oli järjestänyt. #thaimaa;Twitter for Android;1156422043811889152;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;1;0;0;;;;;replied_to;1246688677138489344;@SariHeinonen5 @matustanilainen @MarinSanna Kyllä tiloilla usein majoitus..ei ne ulkolaisetkaan pomijat ole taivasalla majailleet..se tietty ongelma että jos korona jatkuu onko viisasta esim eri puolilta suomea mennä kymmenittäin samoihin tiloihin,parempi jos poimijoita yms löytyisi lähiseudulta;2020-04-05T06:38:37.000Z;0;1;1;0;Twitter Web App;NA;1156422043811889152;antivaris;antivaris;vanha kalkkis joka ei aina ymmärrä nykymenoa..suomalaisuuden puolustaja;2019-07-31T04:31:15.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1156424773657858048/nXIvReQ-_normal.jpg;;;;2020-04-05T06:46:52Z;4;magenta
1246691733636857861;1246460416219402240;2020-04-05T06:50:46.000Z;1187410640752787456;@antivaris @matustanilainen @MarinSanna Kysymys on kustannuksista, ei tiloista eikä ruuasta eli siis kuka maksaa.;Twitter for Android;1156422043811889152;SariHeinonen5;Sari Heinonen;https://pbs.twimg.com/profile_images/1187411343764262912/JiXC-xB5_normal.jpg;0;1;0;0;;;;;replied_to;1246691167435206662;@SariHeinonen5 @matustanilainen @MarinSanna Ne eivät olleet maatilalla töissä;2020-04-05T06:48:31.000Z;0;1;0;0;Twitter Web App;NA;1156422043811889152;antivaris;antivaris;vanha kalkkis joka ei aina ymmärrä nykymenoa..suomalaisuuden puolustaja;2019-07-31T04:31:15.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1156424773657858048/nXIvReQ-_normal.jpg;;;;2020-04-05T06:50:46Z;4;magenta
