tweet_id;conversation_id;created_at;author_id;text;source;in_reply_to_user_id;author_username;author_name;author_profile_image_url;retweet_count;reply_count;quote_count;like_count;url_expanded_url;url_images;url_title;url_description;referenced_type;referenced_tweet_id;referenced_text;referenced_created_at;refrerenced_retweet_count;refrerenced_reply_count;refrerenced_like_count;refrerenced_quote_count;refrerenced_source;referenced_url;referenced_author_id;referenced_author_username;referenced_author_name;referenced_author_description;referenced_author_created_at;referenced_author_verified;referenced_author_protected;referenced_author_url;referenced_author_location;referenced_author_profile_image_url;referenced_url_images;referenced_url_title;referenced_url_description;created_at_ymd_hms;timeperiod;cluster
1443877624338685953;1443877624338685953;2021-10-01T09:57:06.000Z;1301032977955160066;Moi kaikille! Me kaikki kuollaan! 😱 https://t.co/YWYV3hp1Qg;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;1;7;0;25;https://twitter.com/HeikkiUutiset/status/1443815912101060608;;;;quoted;1443815912101060608;"ME KUALLAAN!

😱 https://t.co/EzboACPP1o";2021-10-01T05:51:52.000Z;42;71;517;5;Twitter for iPhone;NA;1030389738371534848;HeikkiUutiset;Heikki Ketola;Kristitty kansallismielinen meemi-insinööri & kommunismin kokemusasiantuntija, mccarthylainen antikommunisti 🧔🏻❤️🇫🇮;2018-08-17T09:43:52.000Z;FALSE;FALSE;NA;Suomi;https://pbs.twimg.com/profile_images/1316678703347269633/K9gAVX7x_normal.jpg;;;;2021-10-01T09:57:06Z;6;cyan
1443877983576641564;1443877983576641564;2021-10-01T09:58:31.000Z;1301032977955160066;"RT @NotYizz: Europe has plenty of genuine diversity, it doesn't need the anti-white kind of ""diversity"". https://t.co/dcddVh2XfV";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;162;0;0;0;https://twitter.com/NotYizz/status/1443614321293107211/video/1;;;;retweeted;1443614321293107211;"Europe has plenty of genuine diversity, it doesn't need the anti-white kind of ""diversity"". https://t.co/dcddVh2XfV";2021-09-30T16:30:49.000Z;162;50;692;86;Twitter Web App;NA;1366461112053555206;NotYizz;Not Yizz;"-pronouns
-list of mental illnesses
-NPC emojis";2021-03-01T18:51:41.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1414696619547795456/MtsTeFtx_normal.jpg;;;;2021-10-01T09:58:31Z;6;cyan
1443878691344470016;1443878691344470016;2021-10-01T10:01:20.000Z;1301032977955160066;"RT @OKuokka: Kuoliko liikemies Carl Danhammer rokotteista huolimatta vai niiden takia? 

ADE? Antibody-dependent enhancement

Yle 6.4.2020,…";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;22;0;0;0;;;;;retweeted;1443483966493892611;"Kuoliko liikemies Carl Danhammer rokotteista huolimatta vai niiden takia? 

ADE? Antibody-dependent enhancement

Yle 6.4.2020, Nohynek: ”Kun koe eläin rokotettiin RNA-rokotteella ja rokotuksen jälkeen kohtasi luonnon viruksen, se saikin vaikeamman taudin”

https://t.co/MgtqO80Vck";2021-09-30T07:52:50.000Z;22;8;130;1;Twitter for iPhone;NA;1291140197963489286;OKuokka;Olli Kuokka;🇫🇮;2020-08-05T22:34:02.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1348020814772371456/rYnwJnyO_normal.jpg;;;;2021-10-01T10:01:20Z;6;cyan
1443878800425734148;1443878800425734148;2021-10-01T10:01:46.000Z;1301032977955160066;RT @OutoLintu007: Olipa kerran Iltasanomat, joka lähti kalastamaan. Tarkoitus oli laskea järven kalakanta. Iltasanomat päätti kuitenkin hei…;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;24;0;0;0;;;;;retweeted;1443600029634252803;Olipa kerran Iltasanomat, joka lähti kalastamaan. Tarkoitus oli laskea järven kalakanta. Iltasanomat päätti kuitenkin heittää laskuista ahvenet pois ja hyväksyi mukaan vain muikut... Näin saatiin paikallislehdelle jaettua tiedoksi että meillä on hyvin muikku järvi. @iltasanomat https://t.co/I6Tn5s8Xei;2021-09-30T15:34:02.000Z;24;9;112;4;Twitter for Android;NA;1429030607342952452;OutoLintu007;OutoLintu007🔥🔥🔥;NA;2021-08-21T10:41:45.000Z;FALSE;FALSE;NA;Suomi;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;;;;2021-10-01T10:01:46Z;6;cyan
1443878830079455232;1443878830079455232;2021-10-01T10:01:53.000Z;1301032977955160066;"RT @OssiTiihonen: Valtuustoaloitteeni käsittely Lohjan SoTe-lautakunnassa ja siellä pitämäni puhe.
https://t.co/0ZdOScQZPU";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;25;0;0;0;https://www.ossitiihonen.com/2021/09/30/valtuustoaloitteeni-kasittely-lohjan-sote-lautakunnassa-ja-siella-pitamani-puhe/;;;;retweeted;1443624345742581762;"Valtuustoaloitteeni käsittely Lohjan SoTe-lautakunnassa ja siellä pitämäni puhe.
https://t.co/0ZdOScQZPU";2021-09-30T17:10:39.000Z;25;4;126;2;Twitter Web App;NA;1062022939627925504;OssiTiihonen;Ossi Tiihonen;Yrittäjä, kansallismielinen kansalaisaktivisti. Kahden teinin yksinhuoltaja. Lohjan kaupunginvaltuutettu, PS.;2018-11-12T16:42:55.000Z;FALSE;FALSE;https://t.co/bgi5iGxh1Z;Lohja, Suomi;https://pbs.twimg.com/profile_images/1392943974265016321/ZoMw1AbJ_normal.jpg;;;;2021-10-01T10:01:53Z;6;cyan
1443879012447801387;1443879012447801387;2021-10-01T10:02:37.000Z;1301032977955160066;"RT @AnttiHeikkil2: vielä 11 vuotta sitten media kirjoitteli tähän tapaa. Sitten globalistit ottivat kaiken haltuunsa.

https://t.co/GKB8x5O…";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;116;0;0;0;;;;;retweeted;1443609736386125829;"vielä 11 vuotta sitten media kirjoitteli tähän tapaa. Sitten globalistit ottivat kaiken haltuunsa.

https://t.co/GKB8x5Olc9";2021-09-30T16:12:36.000Z;116;13;526;6;Twitter Web App;NA;2380252728;AnttiHeikkil2;Antti Heikkilä;MD, Finland´s leading dissident in Medicine and Nutrition;2014-03-09T10:21:19.000Z;FALSE;FALSE;http://t.co/39Q0kBzgdA;Lives in Hamburg Germany;https://pbs.twimg.com/profile_images/1079665870924845058/Z6Ox_1xo_normal.jpg;;;;2021-10-01T10:02:37Z;6;cyan
1443877624338685953;1443877624338685953;2021-10-01T09:57:06.000Z;1301032977955160066;Moi kaikille! Me kaikki kuollaan! 😱 https://t.co/YWYV3hp1Qg;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;1;7;0;25;https://twitter.com/HeikkiUutiset/status/1443815912101060608;;;;quoted;1443815912101060608;"ME KUALLAAN!

😱 https://t.co/EzboACPP1o";2021-10-01T05:51:52.000Z;42;71;517;5;Twitter for iPhone;NA;1030389738371534848;HeikkiUutiset;Heikki Ketola;Kristitty kansallismielinen meemi-insinööri & kommunismin kokemusasiantuntija, mccarthylainen antikommunisti 🧔🏻❤️🇫🇮;2018-08-17T09:43:52.000Z;FALSE;FALSE;NA;Suomi;https://pbs.twimg.com/profile_images/1316678703347269633/K9gAVX7x_normal.jpg;;;;2021-10-01T09:57:06Z;7;cyan
1443877983576641564;1443877983576641564;2021-10-01T09:58:31.000Z;1301032977955160066;"RT @NotYizz: Europe has plenty of genuine diversity, it doesn't need the anti-white kind of ""diversity"". https://t.co/dcddVh2XfV";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;162;0;0;0;https://twitter.com/NotYizz/status/1443614321293107211/video/1;;;;retweeted;1443614321293107211;"Europe has plenty of genuine diversity, it doesn't need the anti-white kind of ""diversity"". https://t.co/dcddVh2XfV";2021-09-30T16:30:49.000Z;162;50;692;86;Twitter Web App;NA;1366461112053555206;NotYizz;Not Yizz;"-pronouns
-list of mental illnesses
-NPC emojis";2021-03-01T18:51:41.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1414696619547795456/MtsTeFtx_normal.jpg;;;;2021-10-01T09:58:31Z;7;cyan
1443878691344470016;1443878691344470016;2021-10-01T10:01:20.000Z;1301032977955160066;"RT @OKuokka: Kuoliko liikemies Carl Danhammer rokotteista huolimatta vai niiden takia? 

ADE? Antibody-dependent enhancement

Yle 6.4.2020,…";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;22;0;0;0;;;;;retweeted;1443483966493892611;"Kuoliko liikemies Carl Danhammer rokotteista huolimatta vai niiden takia? 

ADE? Antibody-dependent enhancement

Yle 6.4.2020, Nohynek: ”Kun koe eläin rokotettiin RNA-rokotteella ja rokotuksen jälkeen kohtasi luonnon viruksen, se saikin vaikeamman taudin”

https://t.co/MgtqO80Vck";2021-09-30T07:52:50.000Z;22;8;130;1;Twitter for iPhone;NA;1291140197963489286;OKuokka;Olli Kuokka;🇫🇮;2020-08-05T22:34:02.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1348020814772371456/rYnwJnyO_normal.jpg;;;;2021-10-01T10:01:20Z;7;cyan
1443878800425734148;1443878800425734148;2021-10-01T10:01:46.000Z;1301032977955160066;RT @OutoLintu007: Olipa kerran Iltasanomat, joka lähti kalastamaan. Tarkoitus oli laskea järven kalakanta. Iltasanomat päätti kuitenkin hei…;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;24;0;0;0;;;;;retweeted;1443600029634252803;Olipa kerran Iltasanomat, joka lähti kalastamaan. Tarkoitus oli laskea järven kalakanta. Iltasanomat päätti kuitenkin heittää laskuista ahvenet pois ja hyväksyi mukaan vain muikut... Näin saatiin paikallislehdelle jaettua tiedoksi että meillä on hyvin muikku järvi. @iltasanomat https://t.co/I6Tn5s8Xei;2021-09-30T15:34:02.000Z;24;9;112;4;Twitter for Android;NA;1429030607342952452;OutoLintu007;OutoLintu007🔥🔥🔥;NA;2021-08-21T10:41:45.000Z;FALSE;FALSE;NA;Suomi;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;;;;2021-10-01T10:01:46Z;7;cyan
1443878830079455232;1443878830079455232;2021-10-01T10:01:53.000Z;1301032977955160066;"RT @OssiTiihonen: Valtuustoaloitteeni käsittely Lohjan SoTe-lautakunnassa ja siellä pitämäni puhe.
https://t.co/0ZdOScQZPU";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;25;0;0;0;https://www.ossitiihonen.com/2021/09/30/valtuustoaloitteeni-kasittely-lohjan-sote-lautakunnassa-ja-siella-pitamani-puhe/;;;;retweeted;1443624345742581762;"Valtuustoaloitteeni käsittely Lohjan SoTe-lautakunnassa ja siellä pitämäni puhe.
https://t.co/0ZdOScQZPU";2021-09-30T17:10:39.000Z;25;4;126;2;Twitter Web App;NA;1062022939627925504;OssiTiihonen;Ossi Tiihonen;Yrittäjä, kansallismielinen kansalaisaktivisti. Kahden teinin yksinhuoltaja. Lohjan kaupunginvaltuutettu, PS.;2018-11-12T16:42:55.000Z;FALSE;FALSE;https://t.co/bgi5iGxh1Z;Lohja, Suomi;https://pbs.twimg.com/profile_images/1392943974265016321/ZoMw1AbJ_normal.jpg;;;;2021-10-01T10:01:53Z;7;cyan
1443879012447801387;1443879012447801387;2021-10-01T10:02:37.000Z;1301032977955160066;"RT @AnttiHeikkil2: vielä 11 vuotta sitten media kirjoitteli tähän tapaa. Sitten globalistit ottivat kaiken haltuunsa.

https://t.co/GKB8x5O…";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;116;0;0;0;;;;;retweeted;1443609736386125829;"vielä 11 vuotta sitten media kirjoitteli tähän tapaa. Sitten globalistit ottivat kaiken haltuunsa.

https://t.co/GKB8x5Olc9";2021-09-30T16:12:36.000Z;116;13;526;6;Twitter Web App;NA;2380252728;AnttiHeikkil2;Antti Heikkilä;MD, Finland´s leading dissident in Medicine and Nutrition;2014-03-09T10:21:19.000Z;FALSE;FALSE;http://t.co/39Q0kBzgdA;Lives in Hamburg Germany;https://pbs.twimg.com/profile_images/1079665870924845058/Z6Ox_1xo_normal.jpg;;;;2021-10-01T10:02:37Z;7;cyan
1443879386571329566;1443879386571329566;2021-10-01T10:04:06.000Z;1301032977955160066;RT @IinaMaki: Tekisitkö sinä työtä, jossa 3:ssa viikossa on yksi lauantai-sunnuntai vapaa, joista toisena aamuna sinun on palkatta päivyste…;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;1;0;0;0;;;;;retweeted;1443775398639243267;"Tekisitkö sinä työtä, jossa 3:ssa viikossa on yksi lauantai-sunnuntai vapaa, joista toisena aamuna sinun on palkatta päivystettävä kotona klo. 6:00 - 8:00, josko tulee töihin kutsu? Työ voi silloin alkaa myös klo. 14:00.

Kotihoidon lähihoitajat tekevät!

Kiitos @SuPerLiitto n. https://t.co/rOyZPxLPep";2021-10-01T03:10:53.000Z;1;0;4;0;Twitter Web App;NA;1408701854838575110;IinaMaki;Iina-Maiju Mäki;"Kantasuomalainen. 

100% nainen ja hetero. 

Aina oikeaa mieltä, ihan kaikesta. 

Iso arvostus: SoldiersOfOdin.

Tiukkapipoinen ja isopalkkainen sosiaalitantta.";2021-06-26T08:21:31.000Z;FALSE;FALSE;NA;Stadi;https://pbs.twimg.com/profile_images/1416309209881358342/NWniPe89_normal.jpg;;;;2021-10-01T10:04:06Z;7;cyan
1443879460894396417;1443879460894396417;2021-10-01T10:04:24.000Z;1301032977955160066;"RT @HeikkiUutiset: Surunvalitteluni.

🕯️🪦 https://t.co/uZdYc4dWAS";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;33;0;0;0;https://twitter.com/HeikkiUutiset/status/1443855970057216002/video/1;;;;retweeted;1443855970057216002;"Surunvalitteluni.

🕯️🪦 https://t.co/uZdYc4dWAS";2021-10-01T08:31:03.000Z;33;14;164;3;Twitter Web App;NA;1030389738371534848;HeikkiUutiset;Heikki Ketola;Kristitty kansallismielinen meemi-insinööri & kommunismin kokemusasiantuntija, mccarthylainen antikommunisti 🧔🏻❤️🇫🇮;2018-08-17T09:43:52.000Z;FALSE;FALSE;NA;Suomi;https://pbs.twimg.com/profile_images/1316678703347269633/K9gAVX7x_normal.jpg;;;;2021-10-01T10:04:24Z;7;cyan
1443879544411377701;1443855970057216002;2021-10-01T10:04:44.000Z;1301032977955160066;@HeikkiUutiset Kaikki kuolaa..;Twitter Web App;1030389738371534848;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;0;0;0;3;;;;;replied_to;1443855970057216002;"Surunvalitteluni.

🕯️🪦 https://t.co/uZdYc4dWAS";2021-10-01T08:31:03.000Z;33;14;164;3;Twitter Web App;NA;1030389738371534848;HeikkiUutiset;Heikki Ketola;Kristitty kansallismielinen meemi-insinööri & kommunismin kokemusasiantuntija, mccarthylainen antikommunisti 🧔🏻❤️🇫🇮;2018-08-17T09:43:52.000Z;FALSE;FALSE;NA;Suomi;https://pbs.twimg.com/profile_images/1316678703347269633/K9gAVX7x_normal.jpg;;;;2021-10-01T10:04:44Z;7;cyan
1443879785596346370;1443879785596346370;2021-10-01T10:05:41.000Z;1301032977955160066;Tänään oli bussissakin enemmistö ilman rättiä. 👌🏻 https://t.co/BcYvIJzSMg;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;3;7;0;35;https://twitter.com/MariJulku/status/1443563251506294786;;;;quoted;1443563251506294786;Kävin asioilla useammassa paikassa. Myyjillä ei maskeja ja en käyttänyt itsekään. Asiointi tuntui jotenkin paljon helpommalta ja miellyttävämmältä. Tuntui, että kaiken kuulikin paremmin.;2021-09-30T13:07:53.000Z;8;7;168;3;Twitter for iPhone;NA;1408358198013276161;MariJulku;Mari Julku;Kemissä kasvanut ja ulkomailla elänyt helsinkiläinen. Toimittaja, penkkiurheilija ja euroviisufani.;2021-06-25T09:35:48.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1408362377368772612/0DR-v80E_normal.jpg;;;;2021-10-01T10:05:41Z;7;cyan
1447909057206136846;1447909057206136846;2021-10-12T12:56:34.000Z;1301032977955160066;RT @DennisMitzner: HUPS. Modernaa annettu kouluissa runsaasti. Eettisesti täysin kestämätön tilanne. Lasten koronariski TIEDETTIIN olematto…;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;88;0;0;0;;;;;retweeted;1446027673084571652;HUPS. Modernaa annettu kouluissa runsaasti. Eettisesti täysin kestämätön tilanne. Lasten koronariski TIEDETTIIN olemattomaksi, rokotteen sydänriskistä OLI viitteitä. Onneksi jotkut vanhemmat lukivat asioista. Onneksi jotkut lapset kuuntelivat. He eivät ole valtion koekaniineja! https://t.co/9sdqOyFLqn;2021-10-07T08:20:37.000Z;88;22;351;1;Twitter for iPhone;NA;120049976;DennisMitzner;Dennis Mitzner;Facts are counterrevolutionary.;2010-03-05T09:45:32.000Z;FALSE;FALSE;https://t.co/iLxVOtZWt3;NA;https://pbs.twimg.com/profile_images/1314614805744046081/Xv_gbaxm_normal.jpg;;;;2021-10-12T12:56:34Z;8;cyan
1447909244527943685;1447909244527943685;2021-10-12T12:57:19.000Z;1301032977955160066;RT @TellervoM: https://t.co/1E6sjcLvTJ;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;1;0;0;0;https://mvlehti.net/2021/10/12/pormestari-ja-puoluejohtaja-ranskassa-kantavaesto-puhdistetaan-etnisesti-siirtolaisten-toimesta/;;;;retweeted;1447908815609991182;https://t.co/1E6sjcLvTJ;2021-10-12T12:55:37.000Z;1;1;1;0;Twitter for Android;NA;1035539298861412352;TellervoM;Tellervo Mäkiranta🇫🇮;NA;2018-08-31T14:46:23.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1111609733436321799/w3ozXvvT_normal.jpg;;;;2021-10-12T12:57:19Z;8;cyan
1447916443702546434;1447916443702546434;2021-10-12T13:25:55.000Z;1301032977955160066;RT @Juha_Korh2: Voi mikä itku tästä tulee 😂😂😂😂😂😂;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;11;0;0;0;;;;;retweeted;1447911182275317763;Voi mikä itku tästä tulee 😂😂😂😂😂😂 https://t.co/BOKwVe1pXY;2021-10-12T13:05:01.000Z;11;7;73;0;Twitter Web App;NA;962923216300896256;Juha_Korh2;Juha Korhonen;NA;2018-02-12T05:35:59.000Z;FALSE;FALSE;https://t.co/AeJRUngRjw;NA;https://pbs.twimg.com/profile_images/1443492631871434754/j0A0-LOw_normal.jpg;;;;2021-10-12T13:25:55Z;8;cyan
1447916624716181523;1447916624716181523;2021-10-12T13:26:38.000Z;1301032977955160066;"RT @underearth100: Nyt ei taida porukka hiffata mitä viikonloppuna astuu voimaan. Sopivasti ennen influenssakauden alkua.  

Tulee olemaan…";Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;13;0;0;0;;;;;retweeted;1447910349798248448;"Nyt ei taida porukka hiffata mitä viikonloppuna astuu voimaan. Sopivasti ennen influenssakauden alkua.  

Tulee olemaan yksi historiamme merkittävimmistä päivistä ja elämäntapamme suurimmasta muutoksesta sitten sotien loppumisen jälkeen. 

Surullista, niin surullista.";2021-10-12T13:01:42.000Z;13;4;116;0;Twitter Web App;NA;899263483086295040;underearth100;nimi;NA;2017-08-20T13:34:56.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1419156851220955137/SU4LMWa5_normal.jpg;;;;2021-10-12T13:26:38Z;8;cyan
1447932682193850378;1447916701689995266;2021-10-12T14:30:27.000Z;1301032977955160066;@JukkaNuorla @takapirulainen Tässä voi vaan sanoa että se passi on varmaan tosi helvetin hyödyllinen. 🤪;Twitter Web App;803957747427450880;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;1;1;1;67;;;;;replied_to;1447916701689995266;"Kerroin muutama päivä sitten twiitissäni, kuinka iäkkään appiukkoni hoitokodissa jyllää Korona, vaikka henk. kunta ja asukkaat, ovat kaikki on rokotettu 2-3 kertaa!
Nyt 8 asukasta ja kaksi hoitajaa ovat sairastuneet Koronaan. Toinen hoitajista toi taudin toisesta hoitokodista!";2021-10-12T13:26:57.000Z;102;34;485;9;Twitter Web App;NA;803957747427450880;JukkaNuorla;Jukka Nuorla;"Kantasuomalainen havainnoitsija. Yrittäjä. Kehnohko sijoittaja. Uima-Maisteri. 
Profiilikuvassani Juha Sipilän mainostytöt vuodelta 2015 / Irak-Syyria-Afg.";2016-11-30T13:43:58.000Z;FALSE;FALSE;NA;Stadi;https://pbs.twimg.com/profile_images/1103943833090473984/gYOvKVHn_normal.png;;;;2021-10-12T14:30:27Z;8;cyan
1447933490130038813;1447933490130038813;2021-10-12T14:33:40.000Z;1301032977955160066;RT @MBacardinen: Sama kuin jenkeissä #FJB ei määrännyt passia/rokotusta vaan laittaa muut vaivihkaa pakottamaan rokotuksiin.... vastuun sii…;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;5;0;0;0;;;;;retweeted;1447933001653006347;Sama kuin jenkeissä #FJB ei määrännyt passia/rokotusta vaan laittaa muut vaivihkaa pakottamaan rokotuksiin.... vastuun siirto pois omalta sijalta jolloin ei syyllistytä aiheutettuihin haittoihin. https://t.co/jAtY31A6Vy;2021-10-12T14:31:43.000Z;5;2;29;0;Twitter Web App;NA;1285976389607358466;MBacardinen;Marcus Bacardinen;❤️ 🇫🇮 #XVII 🌙;2020-07-22T16:35:56.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1449036730150100994/u_KEukOG_normal.jpg;;;;2021-10-12T14:33:40Z;8;cyan
1447947264165568515;1447947264165568515;2021-10-12T15:28:23.000Z;1301032977955160066;RT @BreesAnna: Who did this? Please share... https://t.co/D7nVbt8Ibs;Twitter Web App;NA;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;1720;0;0;0;https://twitter.com/BreesAnna/status/1447922168751394826/video/1;;;;retweeted;1447922168751394826;Who did this? Please share... https://t.co/D7nVbt8Ibs;2021-10-12T13:48:40.000Z;1720;121;2728;226;Twitter for iPhone;NA;702798054357909504;BreesAnna;Anna Brees;Ex BBC ITV reporter #newmedia teaching everyone to film like a journo using a mobile, stay in touch https://t.co/D9v3QEeaTJ and https://t.co/joUJOj1o05;2016-02-25T10:11:28.000Z;FALSE;FALSE;https://t.co/3GAcWo6A9m;Penarth, Wales;https://pbs.twimg.com/profile_images/1181268166732910592/G7p79X-Q_normal.jpg;;;;2021-10-12T15:28:23Z;8;cyan
1447948323294429185;1447887278588768267;2021-10-12T15:32:36.000Z;1301032977955160066;@terhikoulumies Tyrannit astuvat esiin..;Twitter Web App;118725020;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;0;1;0;35;;;;;replied_to;1447887278588768267;Kannatin #koronapassi'a valiokunnassa, tosin sen voimassaolo olisi pidennettävä -22 loppuun. Lisäksi sitä pitäisi kysyä myös työntekijöiltä. Nyt mm. portsari voi kysyä passia baarin asiakkaalta, mutta häneltä itseltään ei voi, se on älytöntä #eduskunta #korona #kokoomus #helsinki;2021-10-12T11:30:02.000Z;7;95;86;7;Twitter for Android;NA;118725020;terhikoulumies;Terhi Koulumies;Olen VTM ja kokoomuksen kansanedustaja Helsingistä, teinipojan äiti ja innokas puutarhuri mökkitontilla;2010-03-01T15:31:02.000Z;FALSE;FALSE;https://t.co/CxFVIwwiWV;Helsinki, Finland;https://pbs.twimg.com/profile_images/1399803511450255361/0E3TDdwq_normal.jpg;;;;2021-10-12T15:32:36Z;8;cyan
1447949091317731337;1447877304173178880;2021-10-12T15:35:39.000Z;1301032977955160066;@IinaMaki @sakkito137 @katannukka Kyllä!! Tämä on niin totta. Olen kuullut itse mitä varhaiskasvatuksessa puhutaan ja se on nimenomaan tällaista skeidaa. Esimerkiksi perinteiset lastenlaulut ovat kuulemma nyt vanhanaikaisia kun niissä on sukupuolirooleja. Ja se kasvissyönti..;Twitter Web App;1408701854838575110;SaikaTuomi;Saimi 🇫🇮 #NoWhiteGuilt #VapaudenPuolesta;https://pbs.twimg.com/profile_images/1409787929258565633/t9ApQHIV_normal.jpg;2;3;0;18;;;;;replied_to;1447947553706807296;"@sakkito137 @katannukka Niin hirvittävään miesvihaan ei törmää missään kuin näiden ns. itsellisten äitien taholta.

Myös päiväkoti osallistuu tähän ""muu sukupuoli"" ja lasten seksuaalikasvattamis- jne. vouhotukseen - sen sijaan, että antaisivat lasten olla lapsia ja leikkiä kiinnostuksensa mukaan.";2021-10-12T15:29:33.000Z;0;1;14;0;Twitter Web App;NA;1408701854838575110;IinaMaki;Iina-Maiju Mäki;"Kantasuomalainen. 

100% nainen ja hetero. 

Aina oikeaa mieltä, ihan kaikesta. 

Iso arvostus: SoldiersOfOdin.

Tiukkapipoinen ja isopalkkainen sosiaalitantta.";2021-06-26T08:21:31.000Z;FALSE;FALSE;NA;Stadi;https://pbs.twimg.com/profile_images/1416309209881358342/NWniPe89_normal.jpg;;;;2021-10-12T15:35:39Z;8;cyan
